key_index,variant,rounds,stride,pairs,mean_hamming_distance,sd,ci95_low,ci95_high,z_from_ideal_64
2,round_only,14,8,10000,63.908,5.676192202153797,63.79674663283779,64.01925336716222,-1.6208048762881901
2,position_only,14,8,10000,63.9295,5.7014542362489244,63.81775149696952,64.04124850303047,-1.2365266312544452
2,static,14,16,10000,63.9564,5.68138423737431,63.84504486894747,64.06775513105254,-0.767418610999419
2,rotor,14,16,10000,63.9329,5.667769398184359,63.82181171979558,64.04398828020442,-1.1838872629768358
2,round_only,14,16,10000,63.9176,5.646255242178304,63.8069333972533,64.0282666027467,-1.4593743368960805
2,position_only,14,16,10000,63.8903,5.650898970599067,63.77954238017626,64.00105761982374,-1.9412840429593983
2,static,14,256,10000,63.8895,5.660414629634293,63.778555873259165,64.00044412674083,-1.9521538125757576
2,rotor,14,256,10000,63.9272,5.691690407424617,63.81564286801448,64.03875713198552,-1.2790576224074965
2,round_only,14,256,10000,64.0381,5.677135842758892,63.92682813748193,64.14937186251808,0.6711130586842667
2,position_only,14,256,10000,63.9582,5.678228331768525,63.846906724697334,64.06949327530266,-0.7361451064963276
2,static,16,1,10000,64.0145,5.628273047369822,63.90418584827155,64.12481415172844,0.2576278705379131
2,rotor,16,1,10000,64.0401,5.690354119296996,63.928569059261775,64.15163094073822,0.7047013096075897
2,round_only,16,1,10000,63.905,5.638222588315891,63.79449083726901,64.015509162731,-1.6849281579777944
2,position_only,16,1,10000,64.0342,5.599889841472211,63.924442159107144,64.14395784089285,0.6107262994124769
2,static,16,2,10000,63.9308,5.685159933049063,63.81937086531224,64.04222913468776,-1.2172041035772379
2,rotor,16,2,10000,63.9438,5.707337288954718,63.83193618913649,64.05566381086352,-0.9846973668221698
2,round_only,16,2,10000,64.037,5.647992650676717,63.92629934404674,64.14770065595327,0.6551000025747726
