context_index,variant,rounds,max_weight1_class_probability,max_weight1_class_log2_probability,max_weight1_class_start_bit,max_single_trail_probability,max_single_trail_log2_probability,class_minus_single_gap_bits,finite_4_16_decay_bits_per_round
82,position_only,16,3.9132902090528092e-24,-77.757892173029,16,6.1629758220391547e-33,-107.000000000000,29.242107826971,4.944422571894
82,rotor,4,2.5704503059387207e-06,-18.569547448334,124,1.4901161193847656e-08,-26.000000000000,7.430452551666,4.916634451660
82,rotor,8,3.025399375466975e-12,-38.266011537096,124,1.1102230246251565e-16,-53.000000000000,14.733988462904,4.916634451660
82,rotor,12,3.7561011199574609e-18,-57.885469804912,124,8.2718061255302767e-25,-80.000000000000,22.114530195088,4.916634451660
82,rotor,16,4.4119615850439422e-24,-77.584854047861,124,1.2325951644078309e-32,-106.000000000000,28.415145952139,4.916634451660
82,round_only,4,2.8721988201141357e-06,-18.409412950085,122,1.4901161193847656e-08,-26.000000000000,7.590587049915,4.923654582294
82,round_only,8,3.4247465974246438e-12,-38.087139893981,122,2.2204460492503131e-16,-52.000000000000,13.912860106019,4.923654582294
82,round_only,12,3.9694974328778324e-18,-57.805749344683,122,1.6543612251060553e-24,-79.000000000000,21.194250655317,4.923654582294
82,round_only,16,4.7272572635468009e-24,-77.485270897105,122,2.4651903288156619e-32,-105.000000000000,27.514729102895,4.923654582294
83,static,4,1.8067657947540283e-06,-19.078159062926,59,7.4505805969238281e-09,-27.000000000000,7.921840937074,5.017658414136
83,static,8,1.786043535290105e-12,-39.026369891682,100,5.5511151231257827e-17,-54.000000000000,14.973630108318,5.017658414136
83,static,12,1.597679914401778e-18,-59.118727306065,100,4.1359030627651384e-25,-81.000000000000,21.881272693935,5.017658414136
83,static,16,1.3598575174672169e-24,-79.282818779948,100,3.0814879110195774e-33,-108.000000000000,28.717181220052,5.017658414136
83,position_only,4,2.8349459171295166e-06,-18.428247356496,122,2.9802322387695312e-08,-25.000000000000,6.571752643504,4.967084904647
83,position_only,8,2.8977653609985055e-12,-38.328196357497,72,4.4408920985006262e-16,-51.000000000000,12.671803642503,4.967084904647
83,position_only,12,2.9555148810858959e-18,-58.231296223362,72,3.3087224502121107e-24,-78.000000000000,19.768703776638,4.967084904647
83,position_only,16,3.2593737946977755e-24,-78.021679463167,72,2.4651903288156619e-32,-105.000000000000,26.978320536833,4.967084904647
83,rotor,4,2.7231872081756592e-06,-18.486272404048,122,1.4901161193847656e-08,-26.000000000000,7.513727595952,4.981796414625
83,rotor,8,2.6884328097054322e-12,-38.436371722946,122,2.2204460492503131e-16,-52.000000000000,13.563628277054,4.981796414625
83,rotor,12,2.5978946135844404e-18,-58.417362800490,122,8.2718061255302767e-25,-80.000000000000,21.582637199510,4.981796414625
83,rotor,16,2.7824968174251958e-24,-78.249894239860,122,1.2325951644078309e-32,-106.000000000000,27.750105760140,4.981796414625
83,round_only,4,2.5220215320587158e-06,-18.596987976425,17,1.4901161193847656e-08,-26.000000000000,7.403012023575,4.959261515595
83,round_only,8,2.6120772211868371e-12,-38.477939590548,17,1.1102230246251565e-16,-53.000000000000,14.522060409452,4.959261515595
83,round_only,12,2.7693255207893709e-18,-58.325171062492,17,8.2718061255302767e-25,-80.000000000000,21.674828937508,4.959261515595
83,round_only,16,3.0770401112058901e-24,-78.104731027041,17,6.1629758220391547e-33,-107.000000000000,28.895268972959,4.959261515595
84,static,4,2.2351741790771484e-06,-18.771181309504,66,2.9802322387695312e-08,-25.000000000000,6.228818690496,5.019799977601
84,static,8,2.1479346079544825e-12,-38.760187066282,100,4.4408920985006262e-16,-51.000000000000,12.239812933718,5.019799977601
84,static,12,1.7601529208618537e-18,-58.979004933323,100,6.6174449004242214e-24,-77.000000000000,18.020995066677,5.019799977601
84,static,16,1.698230814269776e-24,-78.962241721838,66,9.8607613152626476e-32,-103.000000000000,24.037758278162,5.019799977601
84,position_only,4,3.6172568798065186e-06,-18.076672514581,6,1.4901161193847656e-08,-26.000000000000,7.923327485419,4.942769331197
84,position_only,8,4.4810127830530178e-12,-37.699312296554,8,2.2204460492503131e-16,-52.000000000000,14.300687703446,4.942769331197
84,position_only,12,4.7380922547637559e-18,-57.550399418598,8,1.6543612251060553e-24,-79.000000000000,21.449600581402,4.942769331197
84,position_only,16,5.1445315727840772e-24,-77.363234556521,8,1.2325951644078309e-32,-106.000000000000,28.636765443479,4.942769331197
84,rotor,4,2.1159648895263672e-06,-18.850252880495,6,7.4505805969238281e-09,-27.000000000000,8.149747119505,4.946126555343
84,rotor,8,2.6728341762094487e-12,-38.444766803717,8,1.1102230246251565e-16,-53.000000000000,14.555233196283,4.946126555343
84,rotor,12,2.8731561264091709e-18,-58.272069317373,8,8.2718061255302767e-25,-80.000000000000,21.727930682627,4.946126555343
84,rotor,16,2.9014381262189826e-24,-78.189506113854,8,3.0814879110195774e-33,-108.000000000000,29.810493886146,4.946126555343
84,round_only,4,2.6598572731018066e-06,-18.520219735971,13,1.4901161193847656e-08,-26.000000000000,7.479780264029,4.998831343642
84,round_only,8,2.550001876322483e-12,-38.512638830011,13,1.1102230246251565e-16,-53.000000000000,14.487361169989,4.998831343642
84,round_only,12,2.357929311087654e-18,-58.557185239897,77,1.6543612251060553e-24,-79.000000000000,20.442814760103,4.998831343642
84,round_only,16,2.3562382587755769e-24,-78.489788847901,77,1.2325951644078309e-32,-106.000000000000,27.510211152099,4.998831343642
85,static,4,2.3692846298217773e-06,-18.687117044716,50,1.4901161193847656e-08,-26.000000000000,7.312882955284,4.976725389454
85,static,8,2.5098534361944758e-12,-38.535534018715,50,2.2204460492503131e-16,-52.000000000000,13.464465981285,4.976725389454
85,static,12,2.4647000784959854e-18,-58.493293607654,62,1.6543612251060553e-24,-79.000000000000,20.506706392346,4.976725389454
85,static,16,2.5234635295288777e-24,-78.390869041125,62,2.4651903288156619e-32,-105.000000000000,26.609130958875,4.976725389454
85,position_only,4,1.605600118637085e-06,-19.248455940911,83,1.4901161193847656e-08,-26.000000000000,6.751544059089,5.087126792715
85,position_only,8,1.4462736563913836e-12,-39.330796581266,83,5.5511151231257827e-17,-54.000000000000,14.669203418734,5.087126792715
85,position_only,12,9.8516957631003002e-19,-59.816261727179,83,4.1359030627651384e-25,-81.000000000000,21.183738272821,5.087126792715
85,position_only,16,6.9638135521017162e-25,-80.248324795137,83,3.0814879110195774e-33,-108.000000000000,27.751675204863,5.087126792715
85,rotor,4,1.7248094081878662e-06,-19.145131616740,51,1.4901161193847656e-08,-26.000000000000,6.854868383260,5.005132291355
85,rotor,8,1.7719575806651733e-12,-39.037793071379,37,1.1102230246251565e-16,-53.000000000000,13.962206928621,5.005132291355
85,rotor,12,1.6451156723031853e-18,-59.076516680856,37,8.2718061255302767e-25,-80.000000000000,20.923483319144,5.005132291355
85,rotor,16,1.439552075439152e-24,-79.200654298316,37,6.1629758220391547e-33,-107.000000000000,27.799345701684,5.005132291355
85,round_only,4,2.5033950805664062e-06,-18.607682577221,102,1.4901161193847656e-08,-26.000000000000,7.392317422779,5.021993398632
85,round_only,8,2.3401142135170971e-12,-38.636558193774,102,1.1102230246251565e-16,-53.000000000000,14.363441806226,5.021993398632
85,round_only,12,1.9762729327442092e-18,-58.811923504205,102,1.6543612251060553e-24,-79.000000000000,20.188076495795,5.021993398632
85,round_only,16,1.8452310682605273e-24,-78.842472788837,102,6.1629758220391547e-33,-107.000000000000,28.157527211163,5.021993398632
86,static,4,2.1867454051971436e-06,-18.802783306890,64,7.4505805969238281e-09,-27.000000000000,8.197216693110,5.053488834248
86,static,8,1.9708679133145779e-12,-38.884306047803,95,1.1102230246251565e-16,-53.000000000000,14.115693952197,5.053488834248
86,static,12,1.465651393784293e-18,-59.243163709730,95,1.6543612251060553e-24,-79.000000000000,19.756836290270,5.053488834248
86,static,16,1.2569486689252291e-24,-79.396348542892,95,1.2325951644078309e-32,-106.000000000000,26.603651457108,5.053488834248
86,position_only,4,2.123415470123291e-06,-18.845181890948,99,1.4901161193847656e-08,-26.000000000000,7.154818109052,5.042061069924
86,position_only,8,2.1539853234386896e-12,-38.756128718791,99,1.1102230246251565e-16,-53.000000000000,14.243871281209,5.042061069924
86,position_only,12,1.6381693197116947e-18,-59.082621227621,99,1.6543612251060553e-24,-79.000000000000,19.917378772379,5.042061069924
86,position_only,16,1.346401750028736e-24,-79.297165320326,99,1.2325951644078309e-32,-106.000000000000,26.702834679674,5.042061069924
86,rotor,4,1.8179416656494141e-06,-19.069262662437,94,7.4505805969238281e-09,-27.000000000000,7.930737337563,5.027346727700
86,rotor,8,1.6559947857430757e-12,-39.135439008441,94,5.5511151231257827e-17,-54.000000000000,14.864560991559,5.027346727700
86,rotor,12,1.4177206199850609e-18,-59.291132448931,30,4.1359030627651384e-25,-81.000000000000,21.708867551069,5.027346727700
86,rotor,16,1.2695228765984058e-24,-79.381987884944,30,3.0814879110195774e-33,-108.000000000000,28.618012115056,5.027346727700
86,round_only,4,1.7583370208740234e-06,-19.117356950638,42,7.4505805969238281e-09,-27.000000000000,7.882643049362,5.044481074720
86,round_only,8,1.4698103845134369e-12,-39.307507089006,67,1.1102230246251565e-16,-53.000000000000,13.692492910994,5.044481074720
86,round_only,12,1.2251971758466994e-18,-59.501691761418,67,8.2718061255302767e-25,-80.000000000000,20.498308238582,5.044481074720
86,round_only,16,1.0574317531508242e-24,-79.645709722763,7,6.1629758220391547e-33,-107.000000000000,27.354290277237,5.044481074720
87,static,4,2.212822437286377e-06,-18.785680879199,56,7.4505805969238281e-09,-27.000000000000,8.214319120801,5.029405423864
87,static,8,1.8818419045274482e-12,-38.950991707784,1,5.5511151231257827e-17,-54.000000000000,15.049008292216,5.029405423864
87,static,12,1.6810506211603851e-18,-59.045342539141,1,4.1359030627651384e-25,-81.000000000000,21.954657460859,5.029405423864
87,static,16,1.4948195705031719e-24,-79.146302920264,1,1.5407439555097887e-33,-109.000000000000,29.853697079736,5.029405423864
87,position_only,4,2.2873282432556152e-06,-18.737905154630,125,1.4901161193847656e-08,-26.000000000000,7.262094845370,5.043625102108
87,position_only,8,1.8788859357243837e-12,-38.953259653029,64,1.1102230246251565e-16,-53.000000000000,14.046740346971,5.043625102108
87,position_only,12,1.6037581409403942e-18,-59.113249119281,125,8.2718061255302767e-25,-80.000000000000,20.886750880719,5.043625102108
87,position_only,16,1.375571296017048e-24,-79.266243360656,125,1.2325951644078309e-32,-106.000000000000,26.733756639344,5.043625102108
87,rotor,4,2.3171305656433105e-06,-18.719229229869,54,7.4505805969238281e-09,-27.000000000000,8.280770770131,4.999464076744
87,rotor,8,2.0406593082000768e-12,-38.834101796747,68,1.1102230246251565e-16,-53.000000000000,14.165898203253,4.999464076744
87,rotor,12,2.0381578815856928e-18,-58.767439896823,125,8.2718061255302767e-25,-80.000000000000,21.232560103177,4.999464076744
87,rotor,16,1.9888990582318284e-24,-78.734304219769,125,6.1629758220391547e-33,-107.000000000000,28.265695780231,4.999464076744
87,round_only,4,2.2761523723602295e-06,-18.744971430181,42,1.4901161193847656e-08,-26.000000000000,7.255028569819,4.975778912771
87,round_only,8,2.3990531783368851e-12,-38.600672001329,42,1.1102230246251565e-16,-53.000000000000,14.399327998671,4.975778912771
87,round_only,12,2.4245822323774698e-18,-58.516969522817,42,8.2718061255302767e-25,-80.000000000000,21.483030477183,4.975778912771
87,round_only,16,2.4222534883240514e-24,-78.449924426628,53,6.1629758220391547e-33,-107.000000000000,28.550075573372,4.975778912771
88,static,4,3.2112002372741699e-06,-18.248455940911,127,1.4901161193847656e-08,-26.000000000000,7.751544059089,4.981839363674
88,static,8,4.1768671854569561e-12,-37.800715868724,127,1.1102230246251565e-16,-53.000000000000,15.199284131276,4.981839363674
88,static,12,3.7150880059222215e-18,-57.901309321111,127,8.2718061255302767e-25,-80.000000000000,22.098690678889,4.981839363674
88,static,16,3.3717353554665928e-24,-77.972782972434,127,6.1629758220391547e-33,-107.000000000000,29.027217027566,4.981839363674
88,position_only,4,2.8870999813079834e-06,-18.401947499838,27,1.4901161193847656e-08,-26.000000000000,7.598052500162,4.960580851542
88,position_only,8,3.0882241208729511e-12,-38.236359681917,27,1.1102230246251565e-16,-53.000000000000,14.763640318083,4.960580851542
88,position_only,12,3.2487330891418689e-18,-58.094828489017,27,8.2718061255302767e-25,-80.000000000000,21.905171510983,4.960580851542
88,position_only,16,3.4888180492268156e-24,-77.923535918034,27,6.1629758220391547e-33,-107.000000000000,29.076464081966,4.960580851542
88,rotor,4,2.3320317268371582e-06,-18.709981153067,72,7.4505805969238281e-09,-27.000000000000,8.290018846933,4.911850855893
88,rotor,8,2.8512331384789036e-12,-38.351551128844,14,1.1102230246251565e-16,-53.000000000000,14.648448871156,4.911850855893
88,rotor,12,3.4941410332741011e-18,-57.989767867348,14,4.1359030627651384e-25,-81.000000000000,23.010232132652,4.911850855893
88,rotor,16,4.2018382462354853e-24,-77.655253652136,14,3.0814879110195774e-33,-108.000000000000,30.344746347864,4.911850855893
88,round_only,4,2.2910535335540771e-06,-18.735557399773,127,1.4901161193847656e-08,-26.000000000000,7.264442600227,4.932069196586
88,round_only,8,2.9303504067712538e-12,-38.312063948443,14,1.1102230246251565e-16,-53.000000000000,14.687936051557,4.932069196586
88,round_only,12,3.2918652848101043e-18,-58.075800411373,14,8.2718061255302767e-25,-80.000000000000,21.924199588627,4.932069196586
88,round_only,16,3.5252031776482499e-24,-77.908567866611,14,1.2325951644078309e-32,-106.000000000000,28.091432133389,4.932069196586
89,static,4,2.8200447559356689e-06,-18.435850510014,32,1.4901161193847656e-08,-26.000000000000,7.564149489986,4.928268633921
89,static,8,3.0342117707249372e-12,-38.261815357641,32,1.1102230246251565e-16,-53.000000000000,14.738184642359,4.928268633921
89,static,12,3.6629499847323917e-18,-57.921699705881,35,8.2718061255302767e-25,-80.000000000000,22.078300294119,4.928268633921
89,static,16,4.3877158451662103e-24,-77.592804179551,35,1.2325951644078309e-32,-106.000000000000,28.407195820449,4.928268633921
89,position_only,4,2.298504114151001e-06,-18.730873320851,31,7.4505805969238281e-09,-27.000000000000,8.269126679149,4.972670985577
89,position_only,8,2.6844776401802051e-12,-38.438495750340,31,5.5511151231257827e-17,-54.000000000000,15.561504249660,4.972670985577
89,position_only,12,2.5711405423459667e-18,-58.432297235800,31,4.1359030627651384e-25,-81.000000000000,22.567702764200,4.972670985577
89,position_only,16,2.5628013292666294e-24,-78.368552633389,31,3.0814879110195774e-33,-108.000000000000,29.631447366611,4.972670985577
89,rotor,4,2.514570951461792e-06,-18.601256308062,87,1.4901161193847656e-08,-26.000000000000,7.398743691938,4.947506295526
89,rotor,8,2.7986502004750946e-12,-38.378405960982,87,2.2204460492503131e-16,-52.000000000000,13.621594039018,4.947506295526
89,rotor,12,3.0725273335497644e-18,-58.175279862940,87,3.3087224502121107e-24,-78.000000000000,19.824720137060,4.947506295526
89,rotor,16,3.3804734808542854e-24,-77.969048947760,87,4.9303806576313238e-32,-104.000000000000,26.030951052240,4.947506295526
89,round_only,4,2.0228326320648193e-06,-18.915191612196,62,2.9802322387695312e-08,-25.000000000000,6.084808387804,4.935931646136
89,round_only,8,2.3726992592898455e-12,-38.616607888781,62,2.2204460492503131e-16,-52.000000000000,13.383392111219,4.935931646136
89,round_only,12,2.7353396162504992e-18,-58.342985740672,62,1.6543612251060553e-24,-79.000000000000,20.657014259328,4.935931646136
89,round_only,16,2.9775381659057542e-24,-78.152154276710,62,2.4651903288156619e-32,-105.000000000000,26.847845723290,4.935931646136
90,static,4,2.08243727684021e-06,-18.873295527157,16,1.4901161193847656e-08,-26.000000000000,7.126704472843,5.005004529202
90,static,8,2.058367365442848e-12,-38.821636649612,16,5.5511151231257827e-17,-54.000000000000,15.178363350388,5.005004529202
90,static,12,1.9095513037647631e-18,-58.861472026717,16,8.2718061255302767e-25,-80.000000000000,21.138527973283,5.005004529202
90,static,16,1.7405341892470652e-24,-78.926744124153,16,3.0814879110195774e-33,-108.000000000000,29.073255875847,5.005004529202
90,position_only,4,3.0137598514556885e-06,-18.340004107570,68,1.4901161193847656e-08,-26.000000000000,7.659995892430,4.934257688915
90,position_only,8,3.6167041583823334e-12,-38.008461546375,68,2.2204460492503131e-16,-52.000000000000,13.991538453625,4.934257688915
90,position_only,12,3.8889593027293366e-18,-57.835321570670,68,1.6543612251060553e-24,-79.000000000000,21.164678429330,4.934257688915
